,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,41,1,hamilton,1,1,1,Finished,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613.0,14145.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41,2,heidfeld,2,2,1,Finished,1596,2171,2138,2697,3294,3802,4695,5535,6482.0,7715.0,8375.0,8790.0,9255.0,10357.0,11276.0,11522.0,11202.0,10919.0,10320.0,31163.0,34031.0,15269.0,20963.0,10428.0,2792.0,601.0,1437.0,2430.0,1389.0,1199.0,1779.0,805.0,1925.0,3161.0,3630.0,4428.0,4823.0,5222.0,5380.0,5935.0,6446.0,6530.0,6153.0,6288.0,6474.0,6844.0,28979.0,13477.0,11400.0,12379.0,11082.0,4473.0,3106.0,821.0,2236.0,2227.0,1570.0,916.0,790.0,638.0,1352.0,1967.0,3542.0,4131.0,5041.0,6061.0,5821.0,6247.0,6805.0,4343.0
2,41,4,alonso,1,7,1,Finished,1961,2753,3122,3742,4499,5146,6421,7449,8590.0,9554.0,10182.0,10820.0,11606.0,12408.0,15371.0,16409.0,16842.0,17254.0,19971.0,20936.0,21394.0,2658.0,23691.0,11798.0,5337.0,844.0,1789.0,7464.0,4074.0,3534.0,4637.0,4056.0,2736.0,4075.0,4889.0,29084.0,33116.0,33846.0,34159.0,37349.0,39538.0,41864.0,41838.0,41884.0,41652.0,41333.0,41489.0,22379.0,20438.0,25611.0,23228.0,6712.0,17827.0,4663.0,8563.0,10184.0,9494.0,6186.0,7127.0,3334.0,6202.0,9075.0,11283.0,13344.0,15498.0,17312.0,17924.0,21048.0,22808.0,21936.0
3,41,13,massa,6,21,2,Disqualified,3331,3818,4717,5299,6237,7331,8515,9220,10376.0,11390.0,12249.0,12805.0,13964.0,14829.0,16400.0,17385.0,18023.0,18467.0,18878.0,19225.0,19361.0,0.0,0.0,0.0,17305.0,7122.0,10504.0,19276.0,15577.0,13353.0,13146.0,9230.0,5897.0,9400.0,12008.0,14438.0,17668.0,19455.0,21267.0,22718.0,24153.0,25466.0,26432.0,28305.0,29905.0,31632.0,32448.0,14448.0,12168.0,13676.0,14418.0,,,,,,,,,,,,,,,,,,,
4,41,3,rosberg,3,10,1,Finished,3604,4941,5906,7124,8346,9331,10739,12020,13401.0,14889.0,15821.0,16489.0,17765.0,18955.0,20130.0,20928.0,21250.0,21474.0,21588.0,22089.0,22611.0,3633.0,26522.0,13011.0,6080.0,2287.0,3486.0,9337.0,5504.0,4412.0,5531.0,5154.0,3502.0,5270.0,6660.0,31352.0,36593.0,74181.0,74353.0,75046.0,77960.0,78233.0,78521.0,79108.0,80182.0,82847.0,85725.0,68589.0,88601.0,95108.0,115402.0,119938.0,63485.0,22901.0,26187.0,21262.0,13863.0,7662.0,10172.0,4881.0,8272.0,12258.0,14948.0,17631.0,19635.0,21500.0,22637.0,24531.0,25469.0,23984.0
5,41,8,raikkonen,6,5,1,Finished,4180,5733,6703,7965,9066,10063,11508,12880,14142.0,15619.0,18019.0,18812.0,20360.0,21353.0,22285.0,23325.0,23764.0,24131.0,24185.0,24278.0,24240.0,4935.0,15514.0,3123.0,30237.0,10766.0,15101.0,22143.0,18252.0,15442.0,15199.0,12868.0,8392.0,13932.0,17309.0,20189.0,22538.0,25768.0,27229.0,29281.0,30861.0,32461.0,33956.0,35281.0,37163.0,38358.0,40159.0,22084.0,20208.0,21624.0,22058.0,5981.0,17908.0,5617.0,8657.0,7782.0,7349.0,4836.0,5420.0,2777.0,5826.0,8340.0,10814.0,12180.0,14040.0,14527.0,13644.0,14317.0,14367.0,13007.0
6,41,21,fisichella,4,22,2,Disqualified,4905,6430,7535,9165,10933,12223,13992,16242,17779.0,19085.0,20706.0,21715.0,23293.0,24512.0,26158.0,27337.0,28253.0,28520.0,28828.0,29378.0,30181.0,11382.0,19182.0,9391.0,21382.0,7901.0,10817.0,19922.0,16163.0,13990.0,13987.0,10880.0,7304.0,9959.0,12633.0,15194.0,18345.0,20606.0,22042.0,23555.0,25251.0,26576.0,27387.0,29046.0,31638.0,33248.0,35084.0,38525.0,38295.0,39786.0,32835.0,,,,,,,,,,,,,,,,,,,
7,41,9,kubica,2,17,3,Accident,5749,6999,9313,11601,13033,14498,16315,18103,20137.0,22196.0,24373.0,26287.0,28115.0,29518.0,31589.0,32430.0,33036.0,33472.0,33706.0,34481.0,35374.0,16890.0,22872.0,11044.0,21429.0,10275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,41,17,webber,9,9,1,Finished,6058,7370,9326,19091,21483,24597,27580,31096,33087.0,34872.0,36759.0,39265.0,41026.0,43614.0,46865.0,49803.0,52124.0,54290.0,56721.0,59898.0,63135.0,70279.0,74803.0,30944.0,15923.0,5994.0,9286.0,16554.0,12604.0,10177.0,9810.0,8088.0,5241.0,8773.0,11551.0,14269.0,17192.0,18963.0,20409.0,21813.0,23456.0,24731.0,25850.0,27080.0,28338.0,29686.0,30712.0,12132.0,9619.0,9734.0,4266.0,1120.0,789.0,20694.0,25002.0,19860.0,13092.0,7477.0,8915.0,4251.0,7769.0,10937.0,13815.0,16570.0,18845.0,20471.0,21604.0,23251.0,23805.0,22960.0
9,41,11,sato,8,6,1,Finished,6947,8464,10552,13198,15435,17527,19835,22279,24705.0,27204.0,29445.0,31759.0,34586.0,36826.0,39202.0,41073.0,42919.0,44203.0,45330.0,46631.0,48479.0,30487.0,33613.0,16788.0,30851.0,12631.0,21717.0,27119.0,23515.0,18196.0,19293.0,16320.0,9019.0,12989.0,15743.0,18093.0,20747.0,23108.0,24268.0,26027.0,28039.0,30903.0,32041.0,33714.0,35787.0,37350.0,38793.0,20707.0,18831.0,59340.0,59080.0,31141.0,23720.0,7393.0,10521.0,11305.0,10464.0,7034.0,8175.0,3944.0,7414.0,10505.0,13234.0,15588.0,17361.0,18510.0,18277.0,20525.0,19848.0,16698.0
