,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,197,14,coulthard,1,15,37,Throttle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,197,30,michael_schumacher,6,1,1,Finished,1285,1294,1405,1358,436,617,333,339,401,307,506,753,485,697,868,2142,350,911,0.0,6118.0,2815.0,1195.0,2637.0,2709.0,2416.0,1991.0,1410.0,810.0,993.0,1090.0,668.0,740.0,499.0,759.0,19736.0,21239.0,20900.0,22306.0,22423.0,21620.0,20500.0,18989.0,17289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,197,21,fisichella,22,2,1,Finished,2322,2000,2138,2028,1077,2981,3883,4952,7120,8794,11053,12489,14569,16309,17483,3572,1616,4981,6156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924.0,7267.0,9039.0,11525.0,14156.0,16665.0,2121.0,1850.0,3147.0,5167.0,6467.0,6951.0,6815.0,7549.0,8562.0,10481.0,12846.0,14328.0,15738.0,16272.0,15657.0,15956.0,15811.0,15532.0,15855.0,16662.0
3,197,35,villeneuve,3,10,16,+6 Laps,4054,3471,2865,3092,1539,4007,5462,7460,9796,11857,14181,15126,16339,17317,19146,4828,2142,5930,8861.0,2866.0,924.0,88.0,463347.0,472677.0,477067.0,479490.0,481284.0,482899.0,484796.0,486693.0,490137.0,492148.0,493773.0,496249.0,499178.0,501744.0,503339.0,507685.0,510247.0,511662.0,516045.0,517549.0,518108.0,504102.0,506906.0,509196.0,511481.0,514223.0,515793.0,500855.0,499495.0,501063.0,501847.0,502549.0,503363.0,504070.0,505684.0,506403.0,507112.0,507728.0,507522.0,507210.0,507904.0,,,,,,
4,197,49,frentzen,3,14,20,Spun off,6105,4328,3276,3913,2334,5656,7216,7993,10123,12254,14676,15693,16933,18260,20220,6606,2660,6502,9902.0,7663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,197,22,barrichello,24,5,1,Finished,8183,6043,4019,5844,2627,5230,6135,6986,8356,9962,16942,19160,21050,23002,25305,8392,3565,7680,10125.0,8922.0,20509.0,7330.0,10899.0,13143.0,15022.0,17549.0,19373.0,20838.0,23079.0,25995.0,28569.0,31106.0,33349.0,35395.0,37056.0,38470.0,39871.0,42135.0,44105.0,46030.0,46946.0,47691.0,48433.0,33122.0,35486.0,38080.0,40618.0,60754.0,66230.0,52249.0,51912.0,54369.0,56212.0,58259.0,60126.0,61073.0,62532.0,64527.0,66771.0,68879.0,70642.0,72020.0,73150.0,74116.0,75105.0,76019.0,77105.0,79221.0,81512.0
6,197,71,damon_hill,17,12,10,Electrical,9248,6830,4975,6848,3713,6866,9082,10189,11833,13801,15975,17545,20155,22258,24407,7563,3344,7422,10609.0,10213.0,3581.0,2233.0,3763.0,5157.0,5657.0,6659.0,7137.0,7322.0,8008.0,9293.0,11378.0,13592.0,15064.0,16804.0,18134.0,19241.0,20407.0,22441.0,44503.0,49583.0,121406.0,330084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,197,76,magnussen,24,6,11,+1 Lap,10689,7699,5692,7482,4203,8016,11177,13832,17253,20884,24925,28276,31808,35856,40351,9650,4859,9350,12706.0,10950.0,4447.0,2814.0,5703.0,8882.0,11384.0,13429.0,14889.0,16229.0,17717.0,19397.0,20883.0,22659.0,24136.0,26332.0,47350.0,52118.0,54261.0,57475.0,60861.0,64589.0,67461.0,70009.0,73592.0,61248.0,66041.0,70223.0,74307.0,79113.0,84186.0,71192.0,71640.0,74575.0,77644.0,80273.0,83468.0,84926.0,86984.0,89517.0,92224.0,94831.0,97770.0,101514.0,102950.0,104607.0,105874.0,107012.0,108592.0,111273.0,
8,197,64,diniz,21,9,11,+1 Lap,11707,8136,6477,7900,4689,9338,12039,14795,17822,21491,25380,29050,54472,89806,146133,128774,86722,90815,96550.0,123281.0,127875.0,87865.0,88395.0,90247.0,91775.0,93006.0,93614.0,93960.0,94677.0,95581.0,96815.0,97985.0,98599.0,100096.0,101468.0,103201.0,127934.0,133804.0,137832.0,142048.0,144075.0,146201.0,148225.0,134359.0,137716.0,141341.0,145328.0,150074.0,152668.0,138732.0,138348.0,140533.0,142386.0,144534.0,146358.0,147339.0,148962.0,151182.0,153253.0,155371.0,156424.0,157771.0,159765.0,160891.0,161746.0,162155.0,162196.0,163927.0,
9,197,73,rosset,25,8,11,+1 Lap,14461,9065,7816,9255,5261,9910,12915,15632,18590,22124,26220,30142,33877,36832,65395,18606,10174,14909,20355.0,18235.0,32025.0,8027.0,12906.0,16632.0,20283.0,24936.0,28198.0,31372.0,35320.0,39022.0,42398.0,46525.0,49720.0,54054.0,57951.0,61345.0,64508.0,68417.0,72569.0,77357.0,81722.0,86455.0,90056.0,77134.0,82318.0,87219.0,92364.0,99559.0,104735.0,93475.0,95247.0,98973.0,101991.0,105576.0,108441.0,110386.0,113009.0,116235.0,118936.0,121512.0,124117.0,144365.0,150573.0,152694.0,154920.0,157145.0,159373.0,161936.0,
