,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,1012,1,hamilton,131,1,1,Finished,106407,215100,313219,411741,510242,608766,707177,805473,903738,1002332,1100660,1199270,1298075,1396678,1495661,1594617,1693626.0,1792771.0,1891759.0,1991055.0,2090433.0,2194764.0,2310596.0,2407473.0,2504343.0,2601225.0,2698337.0,2795159.0,2892670.0,2990017.0,3087493.0,3184904.0,3282084.0,3378729.0,3476709.0,3578403.0,3694441.0,3790490.0,3886426.0,3982449.0,4078691.0,4175074.0,4271381.0,4367971.0,4464243.0,4560710.0,4656602.0,4753143.0,4849611.0,4946061.0,5043445.0,5140334.0,5237099.0,5333365.0,5429723.0,5526350.0
8,1012,822,bottas,131,2,1,Finished,108391,216147,314690,413328,512070,610768,709701,808431,907072,1005372,1104102,1203326,1302229,1401328,1500267,1599553,1698748.0,1798036.0,1897330.0,1996571.0,2100434.0,2215866.0,2312556.0,2409114.0,2505854.0,2603252.0,2700812.0,2798273.0,2895880.0,2993415.0,3091193.0,3188997.0,3287118.0,3384909.0,3482207.0,3583677.0,3699900.0,3794772.0,3891984.0,3989100.0,4085891.0,4182934.0,4279752.0,4375690.0,4471611.0,4567440.0,4663778.0,4760433.0,4856673.0,4953191.0,5049774.0,5146407.0,5243285.0,5340181.0,5436487.0,5532902.0
16,1012,844,leclerc,6,5,1,Finished,110061,217979,316616,415465,514435,613178,712279,811191,910106,1009087,1110080,1209688,1309447,1409034,1508722,1608636,1708621.0,1808979.0,1908735.0,2009066.0,2109602.0,2214962.0,2331929.0,2429329.0,2526893.0,2624241.0,2721686.0,2818818.0,2915921.0,3013157.0,3110649.0,3208220.0,3306073.0,3403891.0,3501629.0,3599120.0,3696904.0,3794370.0,3892703.0,3991093.0,4088868.0,4191712.0,4308979.0,4404753.0,4499613.0,4595289.0,4691425.0,4787313.0,4883386.0,4979535.0,5075778.0,5171694.0,5267823.0,5364137.0,5461123.0,5557626.0
3,1012,20,vettel,6,3,1,Finished,110733,218648,317291,416183,515159,613998,713110,812043,910999,1009905,1109014,1208507,1308381,1407814,1507576,1607232,1707022.0,1812048.0,1928888.0,2025886.0,2123036.0,2220590.0,2318034.0,2415821.0,2513511.0,2611229.0,2708679.0,2806534.0,2904642.0,3002000.0,3099614.0,3196914.0,3294330.0,3391873.0,3494214.0,3608913.0,3703749.0,3800247.0,3896859.0,3993557.0,4090203.0,4186538.0,4283186.0,4379547.0,4475798.0,4571815.0,4668571.0,4764998.0,4861974.0,4958432.0,5055480.0,5151949.0,5248403.0,5345271.0,5442146.0,5540094.0
11,1012,830,max_verstappen,9,4,1,Finished,112744,220068,319271,418346,517209,616363,715365,814356,913464,1012640,1112138,1212208,1311913,1411385,1510848,1610624,1714706.0,1831780.0,1929432.0,2026934.0,2124715.0,2222937.0,2321090.0,2419244.0,2517036.0,2614987.0,2712863.0,2810849.0,2908863.0,3006999.0,3105596.0,3204288.0,3302666.0,3405549.0,3520654.0,3617430.0,3714129.0,3811346.0,3908005.0,4004467.0,4100970.0,4197596.0,4294284.0,4390496.0,4486639.0,4582872.0,4679511.0,4776377.0,4873000.0,4969619.0,5066358.0,5163363.0,5260960.0,5358635.0,5455931.0,5553977.0
15,1012,842,gasly,9,6,1,Finished,114122,221531,321352,421340,521060,621030,720901,820708,920435,1020155,1120027,1220197,1320195,1420100,1520023,1620055,1720069.0,1820486.0,1924842.0,2042174.0,2140603.0,2239550.0,2338927.0,2437440.0,2536023.0,2634405.0,2732863.0,2831717.0,2930324.0,3029291.0,3128261.0,3227233.0,3325984.0,3424772.0,3523687.0,3622049.0,3720273.0,3818685.0,3921921.0,4038802.0,4135027.0,4231955.0,4328650.0,4425413.0,4522699.0,4619671.0,4717223.0,4814799.0,4912044.0,5009350.0,5106939.0,5204530.0,5306562.0,5423241.0,5517983.0,5615657.0
7,1012,817,ricciardo,4,7,11,+1 Lap,116770,224035,324510,425057,525311,625426,725470,825649,926146,1026405,1126855,1227262,1327730,1428163,1528601,1628950,1729726.0,1834867.0,1953385.0,2053847.0,2154826.0,2255659.0,2356047.0,2456452.0,2556881.0,2656907.0,2757292.0,2857225.0,2956370.0,3055272.0,3154287.0,3253613.0,3352825.0,3451919.0,3550752.0,3649887.0,3748773.0,3847405.0,3946696.0,4045718.0,4145022.0,4244356.0,4343817.0,4442998.0,4542071.0,4641115.0,4739957.0,4838945.0,4938056.0,5037675.0,5137209.0,5238230.0,5337825.0,5438112.0,5539395.0,
6,1012,815,perez,211,8,11,+1 Lap,117998,225377,325989,426366,526643,626937,727294,827788,928124,1028277,1128643,1229064,1329592,1429949,1530733,1631399,1731918.0,1833555.0,1934713.0,2040021.0,2158746.0,2258518.0,2358574.0,2459240.0,2559037.0,2659273.0,2759148.0,2858610.0,2957437.0,3056500.0,3155727.0,3254896.0,3354213.0,3453383.0,3552139.0,3651113.0,3749815.0,3848847.0,3947943.0,4047225.0,4146441.0,4245594.0,4345459.0,4444617.0,4543528.0,4642646.0,4741639.0,4840744.0,4940057.0,5039551.0,5138886.0,5239984.0,5339601.0,5439981.0,5541383.0,
5,1012,807,hulkenberg,4,20,131,Power Unit,119160,225800,326735,427903,528527,628809,729281,829697,930096,1031383,1137358,1258054,1358857,1458534,1560389,1669932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1012,154,grosjean,210,11,11,+1 Lap,119725,226535,327733,430005,531445,632727,734072,839886,958323,1057615,1157222,1257546,1358081,1457834,1557795,1658393,1760866.0,1860686.0,1961492.0,2061207.0,2161528.0,2262174.0,2362289.0,2462138.0,2562143.0,2662247.0,2762090.0,2862820.0,2963746.0,3063951.0,3163912.0,3264233.0,3364451.0,3464688.0,3569888.0,3687665.0,3784538.0,3882240.0,3980276.0,4080027.0,4178036.0,4275962.0,4373782.0,4472758.0,4570675.0,4670647.0,4768625.0,4866817.0,4964819.0,5063295.0,5162062.0,5262733.0,5361993.0,5462327.0,5561675.0,
