,0,1,2
0,822,131,1:31.547
1,1,131,1:31.570
2,20,6,1:31.848
3,844,6,1:31.865
4,830,9,1:32.089
5,842,9,1:32.930
6,817,4,1:32.958
7,807,4,1:32.962
8,825,210,1:33.150
9,154,210,1:33.156
10,826,5,1:33.236
11,815,211,1:33.299
12,8,51,1:33.419
13,832,1,1:33.523
14,846,1,1:33.967
15,840,211,1:34.292
16,847,3,1:35.253
17,9,3,1:35.281
