,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,144.0,23.0,ralf_schumacher,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,144.0,14.0,coulthard,2.0,1.0,Finished,967.0,1462.0,2243.0,2846.0,2532.0,2789.0,2252.0,1727.0,1920.0,1903.0,1703.0,1736.0,1833.0,2137.0,2121.0,2158.0,2640.0,3324.0,3408.0,3587.0,3624.0,3854.0,4494.0,3452.0,3542.0,4422.0,5745.0,7094.0,27596.0,8611.0,9370.0,9322.0,10294.0,12053.0,12685.0,13080.0,12212.0,10368.0,9676.0,9813.0,10819.0,10464.0,10687.0,10592.0,10544.0,30335.0,10629.0,11749.0,12022.0,11818.0,10766.0,10864.0,11162.0,10341.0,9070.0,7935.0,7237.0,6262.0,6408.0,6157.0,5080.0,4352.0
2,144.0,15.0,trulli,5.0,1.0,Finished,1678.0,3650.0,5158.0,6655.0,7304.0,8679.0,9283.0,10312.0,12163.0,14028.0,15286.0,16676.0,17862.0,19351.0,20162.0,20888.0,22384.0,24653.0,25676.0,26640.0,27711.0,29430.0,31137.0,31812.0,52931.0,54819.0,57386.0,60780.0,63740.0,46667.0,48928.0,50474.0,52108.0,53807.0,55450.0,56823.0,58049.0,57910.0,58954.0,60377.0,61947.0,63510.0,65832.0,89090.0,90524.0,92509.0,73446.0,76422.0,77414.0,78528.0,78881.0,80425.0,81790.0,82559.0,83101.0,83287.0,83181.0,83008.0,83814.0,84207.0,85231.0,85558.0
3,144.0,57.0,hakkinen,4.0,1.0,Finished,2602.0,4371.0,5925.0,7183.0,7818.0,9242.0,9766.0,10689.0,12683.0,14427.0,15751.0,17618.0,18559.0,20080.0,21017.0,21838.0,23401.0,25593.0,26881.0,28309.0,29237.0,30597.0,32300.0,32670.0,32857.0,33796.0,35518.0,38368.0,39271.0,40612.0,41778.0,41638.0,42233.0,42549.0,42705.0,42825.0,42072.0,40451.0,39925.0,40708.0,41271.0,41899.0,42767.0,43659.0,43925.0,44948.0,43789.0,45559.0,47138.0,47071.0,46229.0,46089.0,46213.0,45345.0,44357.0,43442.0,43053.0,42051.0,41360.0,40627.0,39032.0,36315.0
4,144.0,30.0,michael_schumacher,19.0,22.0,Suspension,3314.0,4949.0,8031.0,11635.0,12523.0,13752.0,15047.0,16683.0,18645.0,18974.0,19681.0,20705.0,21557.0,22777.0,23791.0,24468.0,26214.0,27881.0,29321.0,31097.0,31702.0,33427.0,81672.0,114676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,144.0,31.0,montoya,14.0,8.0,Clutch,4331.0,5836.0,7778.0,9514.0,10218.0,11382.0,12471.0,13425.0,14974.0,16655.0,17410.0,18731.0,19800.0,21154.0,21842.0,22764.0,24427.0,26657.0,27835.0,29151.0,30288.0,31314.0,33019.0,33151.0,33436.0,34569.0,36906.0,61063.0,61163.0,42444.0,44412.0,45172.0,46194.0,47607.0,48321.0,49053.0,49256.0,48237.0,47785.0,47974.0,48647.0,48786.0,49809.0,51445.0,52005.0,51784.0,32360.0,170418.0,,,,,,,,,,,,,,
6,144.0,44.0,panis,8.0,11.0,+1 Lap,4587.0,6366.0,8368.0,10240.0,11202.0,12688.0,13971.0,16230.0,19367.0,21921.0,23681.0,25765.0,27727.0,30150.0,31718.0,33545.0,35643.0,37920.0,40106.0,42677.0,44433.0,58170.0,63587.0,65488.0,67990.0,71493.0,78865.0,103690.0,104799.0,89620.0,94193.0,95760.0,98087.0,102029.0,104375.0,107268.0,109086.0,110165.0,111926.0,114057.0,117433.0,119797.0,123466.0,127548.0,130063.0,131615.0,111885.0,114995.0,137226.0,137686.0,137805.0,138781.0,139878.0,140716.0,141019.0,141692.0,142393.0,143308.0,144566.0,145569.0,148119.0,
7,144.0,22.0,barrichello,3.0,1.0,Finished,4968.0,7040.0,8841.0,10945.0,11770.0,13120.0,14393.0,15533.0,16418.0,17347.0,18140.0,19712.0,20648.0,21972.0,22484.0,23527.0,25274.0,27181.0,28517.0,29934.0,31023.0,32448.0,33514.0,33958.0,34134.0,35209.0,36971.0,38921.0,39539.0,19967.0,20216.0,19766.0,39316.0,39122.0,39172.0,39137.0,38235.0,36869.0,36695.0,36541.0,36994.0,37298.0,37910.0,38797.0,38555.0,38066.0,17682.0,38426.0,38312.0,38125.0,37526.0,37657.0,37639.0,37644.0,37435.0,37036.0,36690.0,36154.0,36715.0,36878.0,36288.0,34766.0
8,144.0,8.0,raikkonen,20.0,38.0,Steering,5267.0,7597.0,9492.0,12328.0,13086.0,14154.0,15696.0,17119.0,19762.0,22578.0,24304.0,26425.0,28282.0,30639.0,32207.0,34100.0,36201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,144.0,35.0,villeneuve,17.0,5.0,Engine,5910.0,8422.0,10425.0,12835.0,14333.0,15965.0,17252.0,18756.0,20902.0,23109.0,25328.0,27314.0,29361.0,31902.0,33276.0,35142.0,37224.0,39306.0,41112.0,43765.0,45209.0,47807.0,50337.0,50324.0,50863.0,52206.0,54296.0,56260.0,57255.0,60836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,144.0,49.0,frentzen,6.0,11.0,+1 Lap,6524.0,9321.0,11644.0,13957.0,15299.0,17253.0,19085.0,20399.0,22148.0,24225.0,26196.0,28699.0,30484.0,32789.0,34326.0,36002.0,38522.0,40681.0,42999.0,44671.0,46393.0,48640.0,51098.0,51546.0,52138.0,53959.0,77139.0,78797.0,79264.0,61954.0,64572.0,65350.0,65994.0,67678.0,68593.0,69176.0,69352.0,69362.0,70422.0,71646.0,72916.0,74575.0,76381.0,78507.0,100629.0,102141.0,82866.0,84939.0,85310.0,86588.0,88010.0,88876.0,89492.0,89961.0,89605.0,89984.0,90696.0,90370.0,91342.0,91872.0,94310.0,
11,144.0,56.0,irvine,15.0,5.0,Engine,7608.0,11145.0,14238.0,16691.0,18849.0,21245.0,22882.0,24925.0,27073.0,29589.0,31238.0,33360.0,35169.0,37226.0,38653.0,40384.0,42488.0,44675.0,46894.0,49520.0,51390.0,53595.0,55718.0,56145.0,57490.0,59479.0,61867.0,63932.0,64659.0,47363.0,49698.0,76425.0,78589.0,81312.0,83855.0,86538.0,90311.0,92207.0,94526.0,98286.0,101651.0,104356.0,,,,,,,,,,,,,,,,,,,,
12,144.0,2.0,heidfeld,7.0,11.0,+1 Lap,7927.0,9956.0,12249.0,14664.0,16175.0,17907.0,19841.0,21291.0,23007.0,25060.0,27029.0,29326.0,31314.0,33472.0,35227.0,36800.0,39425.0,41788.0,45592.0,47579.0,49215.0,51136.0,53859.0,53943.0,55957.0,79529.0,82754.0,85648.0,86847.0,69198.0,74215.0,75340.0,76471.0,77698.0,78674.0,80881.0,81636.0,81549.0,82376.0,83372.0,85317.0,88809.0,90424.0,93104.0,94937.0,119044.0,99416.0,101715.0,101898.0,102820.0,102779.0,103995.0,104462.0,104769.0,104427.0,103897.0,103681.0,103244.0,104327.0,104822.0,104832.0,
13,144.0,55.0,alesi,9.0,11.0,+1 Lap,8711.0,11966.0,14776.0,17375.0,19624.0,22123.0,24586.0,26744.0,28425.0,30527.0,32023.0,34035.0,36023.0,38005.0,39536.0,41164.0,43637.0,45918.0,47836.0,50407.0,52710.0,78703.0,81933.0,84053.0,87453.0,92222.0,96487.0,100049.0,102184.0,85392.0,90907.0,92690.0,95298.0,97884.0,101257.0,104020.0,105821.0,106415.0,108541.0,110588.0,113279.0,115372.0,118199.0,120904.0,123360.0,126649.0,131085.0,137257.0,140876.0,143974.0,145871.0,148357.0,150962.0,152883.0,154317.0,156084.0,157739.0,159331.0,160713.0,162442.0,163336.0,
14,144.0,21.0,fisichella,16.0,5.0,Engine,9244.0,12810.0,15395.0,18342.0,22202.0,24958.0,27515.0,29874.0,32671.0,35375.0,37703.0,40296.0,42617.0,45390.0,48048.0,50860.0,54187.0,57530.0,60683.0,64192.0,67798.0,93764.0,96952.0,99582.0,102200.0,105769.0,110943.0,117073.0,123700.0,111717.0,118139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,144.0,54.0,burti,11.0,12.0,+2 Laps,9694.0,14418.0,18033.0,20929.0,23296.0,26157.0,28170.0,30968.0,33994.0,37112.0,39488.0,42913.0,45691.0,48580.0,51115.0,52830.0,55866.0,58831.0,61597.0,65440.0,68340.0,71524.0,73653.0,74237.0,75568.0,77807.0,81039.0,83371.0,84059.0,66574.0,70311.0,71853.0,100222.0,103234.0,105918.0,109087.0,112489.0,115318.0,118922.0,122116.0,127141.0,132009.0,136144.0,141073.0,143923.0,147041.0,130790.0,136875.0,139795.0,143485.0,157639.0,162997.0,166972.0,170648.0,174054.0,180793.0,187133.0,193877.0,198793.0,203473.0,,
16,144.0,50.0,verstappen,21.0,43.0,Exhaust,10139.0,14150.0,17018.0,19480.0,21304.0,23990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,144.0,59.0,bernoldi,10.0,12.0,+2 Laps,10414.0,14639.0,18743.0,21926.0,24154.0,27158.0,29491.0,32038.0,34791.0,37979.0,40477.0,43496.0,46896.0,49763.0,52178.0,54525.0,57604.0,60398.0,62709.0,65955.0,69661.0,95580.0,98935.0,101106.0,103071.0,106517.0,111458.0,117462.0,121036.0,104489.0,108871.0,110665.0,112856.0,115554.0,117959.0,120368.0,122080.0,123166.0,128304.0,130943.0,135012.0,160991.0,166246.0,170374.0,172956.0,175720.0,157763.0,160876.0,162349.0,164400.0,166675.0,171143.0,172788.0,174655.0,177590.0,180186.0,183772.0,185774.0,188228.0,190171.0,,
18,144.0,18.0,button,12.0,12.0,+2 Laps,10922.0,14923.0,19460.0,23134.0,25634.0,28829.0,31944.0,34577.0,37756.0,41705.0,44457.0,47456.0,50182.0,52984.0,55392.0,57887.0,60741.0,63566.0,66752.0,89207.0,113631.0,121502.0,124725.0,126840.0,129299.0,133080.0,137341.0,141388.0,144631.0,131491.0,135122.0,137331.0,142341.0,145281.0,147992.0,150937.0,153335.0,154412.0,157136.0,180539.0,184845.0,187877.0,192532.0,196949.0,200758.0,204007.0,189915.0,198364.0,201786.0,205096.0,207997.0,210670.0,215529.0,218335.0,221860.0,224042.0,226799.0,229126.0,233656.0,237044.0,,
19,144.0,4.0,alonso,22.0,23.0,Brakes,11482.0,15503.0,20201.0,23931.0,27242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,144.0,58.0,marques,13.0,5.0,Engine,12351.0,17022.0,21750.0,27633.0,33018.0,39463.0,45796.0,51543.0,57609.0,64045.0,70437.0,78095.0,84417.0,95159.0,101617.0,107986.0,120801.0,131999.0,143209.0,150265.0,157852.0,190355.0,195928.0,200048.0,205382.0,215113.0,224210.0,231579.0,240971.0,229784.0,236311.0,242444.0,248403.0,255781.0,261581.0,271348.0,278399.0,282105.0,290885.0,298653.0,329538.0,335149.0,341957.0,350783.0,359082.0,364885.0,353209.0,359067.0,367498.0,386316.0,,,,,,,,,,,,
