,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,michael_schumacher,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,hakkinen,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,frentzen,3,3,16,16,14,14,14,14,14,14,14,14,14,13,13,12,12,11,11,11,11,11,11,11,10,9,9,9,9,9,9,9,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5
3,ralf_schumacher,4,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,barrichello,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5,trulli,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,11,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,coulthard,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7,villeneuve,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,heidfeld,9,9,10,10,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
9,panis,10,10,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7
10,verstappen,11,11,9,9,7,7,7,7,7,7,7,7,7,16,16,16,16,15,15,15,15,15,15,15,15,13,13,13,13,13,13,12,12,11,10,9,9,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,10,0
11,fisichella,12,12,11,11,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,11,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,12,12,12,12,12,12,12,12,12,13,13,13,12,12,12,0,0,0
12,montoya,13,13,12,12,10,10,10,10,10,10,10,10,10,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,button,14,14,13,13,11,11,11,11,11,11,11,11,11,10,10,10,11,16,16,16,16,16,16,16,16,14,14,14,14,14,14,15,15,15,15,15,15,15,14,14,13,13,13,13,13,13,13,13,13,12,12,12,0,0,0,0,0,0
14,alesi,15,15,14,14,12,12,12,12,12,12,12,12,12,11,11,14,14,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,10,10,11,11,11,10,10,10,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,9,0
15,raikkonen,16,16,15,15,13,13,13,13,13,13,13,13,13,12,12,11,10,10,10,10,10,10,10,10,9,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6
16,burti,17,18,17,17,15,15,15,15,15,15,15,15,15,14,14,13,13,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,9,9,9,10,10,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
17,bernoldi,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,alonso,19,19,18,18,16,16,16,16,16,16,16,16,16,15,15,15,15,14,14,14,14,14,14,14,14,12,12,12,12,12,12,13,13,13,13,13,13,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0
19,marques,20,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
