,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,872,1,hamilton,1,1,1,Finished,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.0,2861.0,1896.0,1278.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,872,13,massa,6,4,1,Finished,1256,1404,2157,2252,2253,2615,2833,3196,3477.0,3490.0,3746.0,4071.0,4304.0,4729.0,4865.0,4962.0,5422.0,6066.0,11195.0,29842.0,30828.0,31274.0,27512.0,13507.0,12839.0,11947.0,11398.0,10938.0,11094.0,11397.0,12146.0,12447.0,12363.0,12001.0,12038.0,12310.0,12684.0,13101.0,13285.0,14502.0,14642.0,14938.0,15583.0,16066.0,16550.0,17075.0,18414.0,19564.0,21093.0,23048.0,25122.0,27280.0,29667.0
2,872,18,button,1,23,32,Fuel pressure,2038,2461,3344,3598,4015,4549,4877,5226,5516.0,5542.0,5588.0,5809.0,5873.0,6252.0,6189.0,6250.0,6545.0,6575.0,6927.0,6761.0,6497.0,9783.0,25378.0,11414.0,10513.0,9541.0,8831.0,7914.0,7264.0,7291.0,7224.0,7358.0,,,,,,,,,,,,,,,,,,,,,
3,872,30,michael_schumacher,131,6,1,Finished,2647,3454,4627,5894,6536,7403,8749,9524,10294.0,11416.0,12123.0,12757.0,13383.0,14391.0,18281.0,36346.0,36219.0,36372.0,35867.0,35563.0,35253.0,35819.0,33110.0,21094.0,20572.0,20087.0,19722.0,19020.0,18881.0,19868.0,20474.0,21395.0,21794.0,21890.0,21556.0,21610.0,25126.0,42964.0,42548.0,41900.0,40905.0,39919.0,38955.0,37877.0,36785.0,35504.0,35026.0,34856.0,34015.0,33182.0,32272.0,31729.0,31259.0
4,872,20,vettel,9,22,91,Alternator,3370,3803,4861,4925,5349,5732,5869,6124,6442.0,6575.0,6687.0,7079.0,7328.0,7691.0,8039.0,8036.0,8217.0,8510.0,8894.0,12536.0,31122.0,31968.0,29088.0,15222.0,14687.0,14932.0,14317.0,13662.0,14874.0,15600.0,15782.0,16498.0,16625.0,19866.0,31088.0,30928.0,31450.0,31844.0,31850.0,31675.0,31595.0,31395.0,30888.0,30359.0,29914.0,29200.0,29411.0,,,,,,
5,872,8,raikkonen,208,5,1,Finished,3813,5367,6578,7394,8343,9147,9997,10905,11740.0,12436.0,12966.0,13692.0,14004.0,14958.0,15451.0,15225.0,20517.0,38634.0,38710.0,38383.0,38035.0,37762.0,34416.0,21722.0,21319.0,20908.0,20326.0,19803.0,19431.0,20745.0,21548.0,22560.0,22866.0,23080.0,23022.0,23715.0,25619.0,27973.0,27932.0,27884.0,27781.0,28011.0,27501.0,27514.0,27607.0,27355.0,27843.0,28402.0,28319.0,29009.0,29691.0,30373.0,30881.0
6,872,4,alonso,6,3,1,Finished,4009,4480,5329,6157,6793,7442,7912,8241,8487.0,8742.0,8906.0,9044.0,9203.0,9490.0,9448.0,9501.0,9381.0,9561.0,9875.0,13475.0,31454.0,32411.0,29762.0,15596.0,14960.0,15588.0,15017.0,14184.0,14125.0,14535.0,14552.0,14772.0,14912.0,14661.0,14397.0,14415.0,14378.0,14071.0,13807.0,13499.0,13274.0,13325.0,12572.0,11995.0,11724.0,12126.0,12764.0,13331.0,14264.0,15776.0,17533.0,19243.0,20594.0
7,872,155,kobayashi,15,9,1,Finished,4414,5929,7257,8170,9154,10392,11660,13176,14360.0,15356.0,16306.0,17281.0,18022.0,19147.0,20175.0,21288.0,22957.0,23926.0,25274.0,29827.0,48852.0,48884.0,46033.0,32892.0,34073.0,33896.0,33738.0,33394.0,33392.0,34274.0,34958.0,35852.0,36945.0,37189.0,37447.0,37869.0,38865.0,39447.0,39100.0,38980.0,39037.0,38975.0,38428.0,38728.0,39346.0,39114.0,41130.0,41322.0,41332.0,42008.0,42617.0,43450.0,43898.0
8,872,814,resta,10,8,1,Finished,5173,6730,8146,8959,9971,11719,12926,14366,15534.0,16733.0,18731.0,19952.0,20964.0,21880.0,22666.0,23072.0,23858.0,24475.0,25832.0,27180.0,30617.0,48429.0,45493.0,32195.0,31941.0,31716.0,31611.0,31147.0,31131.0,31799.0,32431.0,33266.0,33991.0,34201.0,34273.0,34420.0,34781.0,34992.0,35254.0,35371.0,35430.0,35633.0,35199.0,35267.0,35277.0,35079.0,36498.0,36997.0,37255.0,38493.0,38933.0,39879.0,41057.0
9,872,811,bruno_senna,3,10,1,Finished,5601,7063,8894,11300,11818,12527,13190,16019,17014.0,18114.0,19243.0,20779.0,21783.0,22700.0,23434.0,24206.0,25083.0,25883.0,27424.0,28580.0,29625.0,30884.0,31178.0,24214.0,43759.0,43625.0,43404.0,42847.0,42795.0,43566.0,44280.0,45130.0,45740.0,45974.0,46106.0,46328.0,46657.0,46773.0,46922.0,47459.0,47840.0,47497.0,46714.0,46358.0,46470.0,45888.0,46158.0,46038.0,46400.0,46742.0,46966.0,47281.0,48144.0
