,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,12,21,fisichella,10,2,1,Finished,0,0,0,0,978,1433,1448,1682,1951,1892,1803,1824,1957,1875,11976,9262,2766,964,992,1038,1208,879.0,795.0,795.0,864.0,1084.0,954.0,1015.0,1126.0,1287.0,1017.0,11634.0,11899.0,12484.0,9419.0,873.0,872.0,886.0,847.0,1058.0,865.0,947.0,951.0,939.0
1,12,8,raikkonen,6,1,1,Finished,1580,911,750,299,0,0,0,0,0,0,0,0,0,0,10252,7693,1313,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10629.0,11192.0,11774.0,8724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,9,kubica,2,4,1,Finished,4408,2977,2565,1071,2359,3189,3159,3539,3760,3680,3683,7273,26708,24444,16301,14182,8113,6285,6135,6115,5921,5871.0,5827.0,6226.0,6366.0,6572.0,6616.0,6700.0,6953.0,11001.0,24363.0,17972.0,18972.0,19973.0,17200.0,9333.0,9773.0,10157.0,10196.0,10119.0,9804.0,9887.0,9910.0,9966.0
3,12,10,glock,7,10,1,Finished,7504,5502,5202,1905,3681,5027,5543,6077,6526,7123,7237,11375,37431,36157,28716,27014,21157,19443,21084,22466,23569,24718.0,26531.0,27616.0,29050.0,29933.0,30650.0,31685.0,31881.0,32773.0,29720.0,26769.0,44474.0,45800.0,44174.0,36388.0,36688.0,38544.0,39291.0,39127.0,39420.0,40089.0,40773.0,41490.0
4,12,15,trulli,7,16,23,Brakes,8358,17733,15991,7893,13071,17875,22927,27284,31437,34603,37596,40654,43962,43170,36247,34825,29615,28944,30382,35803,65200,,,,,,,,,,,,,,,,,,,,,,,
5,12,17,webber,9,9,1,Finished,9181,6452,6011,2765,4421,5837,6630,7437,8099,8025,8255,8735,8955,8587,24314,23085,17339,19668,25712,26025,26077,26275.0,27285.0,28381.0,29873.0,30980.0,31955.0,32447.0,33053.0,33805.0,30777.0,24571.0,25411.0,29136.0,43023.0,35244.0,35323.0,35459.0,35235.0,35135.0,35162.0,35600.0,36385.0,36959.0
6,12,2,heidfeld,2,5,1,Finished,11047,7601,6712,3470,5531,8267,8870,9849,10070,10163,10019,10421,10406,10687,22100,20010,15196,14145,14435,15029,15252,15043.0,14785.0,14635.0,14335.0,14354.0,14259.0,13919.0,13816.0,13644.0,9788.0,6270.0,24043.0,23904.0,20171.0,12064.0,11805.0,11891.0,11747.0,11433.0,11544.0,11313.0,11307.0,11276.0
7,12,3,rosberg,3,8,1,Finished,12678,8098,7083,3808,7303,10175,11942,14058,15265,16272,17102,18319,19193,16826,8695,6329,0,1500,20371,21687,22836,23984.0,25604.0,26998.0,28075.0,29166.0,29915.0,30436.0,30819.0,31607.0,28550.0,22118.0,26506.0,44592.0,42451.0,34526.0,34458.0,34608.0,34401.0,34285.0,34072.0,34563.0,35379.0,36208.0
8,12,20,vettel,9,3,1,Finished,14053,9622,8169,4262,6380,9143,10378,11654,12572,12778,12865,13209,13196,9383,0,0,14269,12605,12635,12664,12978,12426.0,12196.0,12051.0,11789.0,11825.0,11349.0,11059.0,10963.0,10762.0,7056.0,0.0,0.0,0.0,0.0,6793.0,6086.0,5472.0,5030.0,4757.0,4463.0,4680.0,4255.0,3875.0
9,12,4,alonso,4,15,31,Retired,14948,10277,9167,4510,8465,12365,14505,16843,18458,20102,21224,22465,23386,20842,12939,10731,4535,2622,2700,2881,2907,2810.0,2734.0,6360.0,51909.0,70472.0,,,,,,,,,,,,,,,,,,
10,12,5,kovalainen,1,6,1,Finished,16285,12103,10703,5006,9477,13585,16264,19135,21635,23270,25197,27011,28770,26979,18850,16501,10456,8602,8763,9178,9343,9189.0,9076.0,8945.0,8899.0,13098.0,34740.0,36530.0,37905.0,39467.0,37293.0,31819.0,33626.0,34821.0,32634.0,24698.0,25417.0,26436.0,27374.0,28290.0,29119.0,30126.0,31097.0,32763.0
11,12,67,buemi,5,12,1,Finished,17892,13498,11653,5677,9966,14251,17021,19787,22248,23958,25825,27769,29625,27664,19604,17380,11395,9718,9677,10015,13948,30822.0,30547.0,30542.0,30909.0,31990.0,35200.0,37051.0,38473.0,43487.0,57089.0,51413.0,52463.0,53127.0,50805.0,42722.0,43272.0,44080.0,45036.0,45366.0,45329.0,45418.0,46160.0,46106.0
12,12,6,nakajima,3,13,1,Finished,18904,14744,12706,6506,10747,15132,19700,23348,27374,30506,33465,36516,39531,38729,32226,31290,26121,25563,27981,29553,30944,32367.0,33441.0,34617.0,35914.0,37278.0,38105.0,43985.0,62486.0,63875.0,61683.0,56341.0,57703.0,59122.0,56951.0,49184.0,49867.0,50880.0,51599.0,52259.0,52684.0,53215.0,53822.0,54241.0
13,12,22,barrichello,23,7,1,Finished,20693,18902,17675,8371,11829,15496,18141,20583,23591,25443,27110,29057,30879,30452,23575,21721,16199,15314,15598,16109,16719,16593.0,16341.0,16370.0,16736.0,17034.0,20858.0,39360.0,39836.0,41458.0,38403.0,32334.0,34186.0,35548.0,33405.0,26106.0,26325.0,26924.0,27920.0,28831.0,29581.0,32511.0,33816.0,35461.0
