,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,167.0,57.0,hakkinen,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9881.0,10268.0,11621.0,8502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,167.0,14.0,coulthard,2.0,1.0,Finished,741.0,561.0,1175.0,940.0,965.0,981.0,1154.0,1199.0,1477.0,1410.0,1602.0,1864.0,2012.0,2389.0,2853.0,3060.0,3665.0,4327.0,5612.0,6562.0,7202.0,8509.0,10316.0,10912.0,11255.0,12443.0,13088.0,14052.0,14424.0,15244.0,15382.0,15590.0,14848.0,14491.0,14433.0,15460.0,17194.0,15255.0,0.0,0.0,0.0,0.0,14691.0,14654.0,15692.0,16291.0,16830.0,17199.0,18211.0,18362.0,18592.0,18418.0,18472.0,18015.0,17483.0,16188.0,15730.0,15418.0,15080.0,14765.0,14032.0,13728.0,13522.0,12465.0,11564.0,11116.0,9145.0,9405.0,10795.0,12636.0,12535.0
2,167.0,63.0,salo,6.0,11.0,+1 Lap,3193.0,1091.0,3191.0,5817.0,7171.0,8644.0,10418.0,13315.0,15160.0,16840.0,18892.0,21228.0,23575.0,25874.0,28525.0,30981.0,33606.0,35855.0,38347.0,41229.0,43537.0,45943.0,48697.0,51661.0,53883.0,56610.0,59635.0,62067.0,64488.0,66335.0,68267.0,70487.0,71798.0,73186.0,75416.0,77512.0,80071.0,77683.0,63381.0,64664.0,65976.0,63441.0,55308.0,58964.0,84518.0,86561.0,87735.0,88402.0,89604.0,91031.0,91532.0,93977.0,95175.0,97370.0,98306.0,98561.0,99030.0,99928.0,101467.0,103103.0,102989.0,103518.0,104019.0,104288.0,104707.0,104350.0,104366.0,103897.0,103931.0,103736.0,
3,167.0,37.0,rosa,17.0,6.0,Gearbox,3823.0,1478.0,3274.0,4053.0,4399.0,4905.0,5592.0,6560.0,7443.0,8125.0,9620.0,11159.0,12597.0,14288.0,15777.0,17531.0,19355.0,21038.0,22865.0,24793.0,26234.0,27979.0,29808.0,31608.0,32725.0,34544.0,36416.0,38028.0,39351.0,40381.0,41956.0,47602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,167.0,50.0,verstappen,18.0,5.0,Engine,5823.0,6259.0,36469.0,36448.0,36512.0,36483.0,36943.0,37383.0,38053.0,38891.0,40173.0,42684.0,44191.0,55652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,167.0,65.0,herbert,7.0,11.0,+1 Lap,6632.0,2515.0,4500.0,6817.0,10757.0,12680.0,14708.0,16660.0,18661.0,20658.0,22846.0,25041.0,27431.0,29381.0,31901.0,34175.0,36644.0,39037.0,41712.0,44232.0,46203.0,48639.0,51018.0,53430.0,55414.0,58083.0,60980.0,63400.0,65565.0,67396.0,69540.0,71391.0,72838.0,74938.0,76212.0,78119.0,80650.0,78393.0,64218.0,65576.0,67027.0,64263.0,55976.0,56228.0,60396.0,87718.0,89099.0,90264.0,91972.0,94233.0,94565.0,95571.0,96438.0,98159.0,99333.0,99809.0,100304.0,101081.0,102331.0,104250.0,103908.0,104405.0,104928.0,105008.0,105251.0,104895.0,105026.0,104495.0,104541.0,104212.0,
6,167.0,18.0,button,5.0,11.0,+1 Lap,7322.0,3012.0,6485.0,8371.0,11435.0,13426.0,15404.0,17341.0,19274.0,21204.0,23549.0,25917.0,28112.0,30558.0,32841.0,35207.0,37775.0,40095.0,42685.0,45252.0,47160.0,49628.0,52149.0,54509.0,56502.0,59186.0,61832.0,64077.0,66438.0,68362.0,70413.0,72618.0,74631.0,75719.0,77125.0,79106.0,81478.0,79274.0,65133.0,66311.0,67803.0,65341.0,56923.0,56995.0,57778.0,57674.0,62000.0,85766.0,86416.0,86699.0,87676.0,88503.0,94112.0,96633.0,97787.0,97529.0,97956.0,98798.0,100300.0,102206.0,101952.0,102357.0,102749.0,103021.0,103501.0,103235.0,103404.0,102987.0,102895.0,102804.0,
7,167.0,22.0,barrichello,3.0,1.0,Finished,8345.0,3349.0,5027.0,6925.0,8026.0,9211.0,10658.0,11974.0,13063.0,14495.0,15970.0,17433.0,19160.0,20743.0,22607.0,24058.0,25637.0,27126.0,28649.0,30306.0,31358.0,32579.0,35170.0,36567.0,37349.0,38830.0,40356.0,41715.0,42900.0,43770.0,44725.0,46884.0,47352.0,47257.0,46976.0,48090.0,49510.0,46130.0,30627.0,30268.0,30386.0,27075.0,18054.0,16953.0,16831.0,20100.0,42935.0,42891.0,43524.0,43392.0,42693.0,42436.0,42106.0,42000.0,41917.0,41097.0,40408.0,40115.0,39991.0,40641.0,41270.0,40516.0,40162.0,39098.0,38639.0,37179.0,36673.0,34395.0,33820.0,33225.0,30795.0
8,167.0,49.0,frentzen,19.0,44.0,Oil leak,8663.0,4046.0,6018.0,7491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,167.0,48.0,gene,8.0,11.0,+1 Lap,9464.0,4614.0,6922.0,9089.0,12245.0,14240.0,16487.0,18242.0,20339.0,22179.0,24690.0,27013.0,29433.0,32264.0,34653.0,37278.0,39590.0,41703.0,44277.0,46945.0,49356.0,51649.0,54034.0,56164.0,58261.0,60722.0,63310.0,65424.0,67415.0,69634.0,71528.0,74702.0,76678.0,77998.0,79238.0,81180.0,83227.0,80760.0,66477.0,67652.0,68835.0,68587.0,64766.0,90673.0,92308.0,94299.0,95734.0,96461.0,97417.0,97693.0,98373.0,99521.0,100390.0,101582.0,102769.0,103087.0,103293.0,103927.0,105336.0,107538.0,107699.0,108722.0,109333.0,109588.0,110351.0,111792.0,111837.0,111748.0,112469.0,112965.0,
