,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
2,853.0,4.0,alonso,3.0,1.0,Finished,119584.0,261575.0,400968.0,491806.0,583310.0,674703.0,764281.0,853537.0,942833.0,1032057.0,1121507.0,1210812.0,1299866.0,1388938.0,1478229.0,1567584.0,1656709.0,1745889.0,1838833.0,1946216.0,2034775.0,2123063.0,2211317.0,2299451.0,2387519.0,2475491.0,2563472.0,2651235.0,2739194.0,2826608.0,2913977.0,3001623.0,3089809.0,3180873.0,3287248.0,3376583.0,3464048.0,3551495.0,3639095.0,3726501.0,3813744.0,3900980.0,3988630.0,4076470.0,4163697.0,4251049.0,4338493.0,4425725.0,4513715.0,4600906.0,4688435.0,4775678.0,4863081.0
10,853.0,20.0,vettel,1.0,1.0,Finished,120073.0,262143.0,401449.0,492184.0,582268.0,671864.0,760710.0,849258.0,937714.0,1026051.0,1114640.0,1203292.0,1291513.0,1380015.0,1468600.0,1557524.0,1646188.0,1734930.0,1823757.0,1916493.0,2023380.0,2111308.0,2199190.0,2287248.0,2375225.0,2462785.0,2550458.0,2637944.0,2725498.0,2812731.0,2900020.0,2987517.0,3074609.0,3162368.0,3253581.0,3359940.0,3447797.0,3534955.0,3621959.0,3709017.0,3796065.0,3883358.0,3970640.0,4057438.0,4144986.0,4232132.0,4319605.0,4406797.0,4493354.0,4580773.0,4668106.0,4755762.0,4846172.0
1,853.0,1.0,hamilton,4.0,1.0,Finished,120534.0,263046.0,402478.0,493854.0,584402.0,676007.0,765841.0,855422.0,944998.0,1034528.0,1123993.0,1214017.0,1304340.0,1393440.0,1483483.0,1574431.0,1663859.0,1756523.0,1863226.0,1952176.0,2040538.0,2129217.0,2217899.0,2306897.0,2395897.0,2484225.0,2572015.0,2660777.0,2748488.0,2836126.0,2923756.0,3011502.0,3099966.0,3191370.0,3297151.0,3384656.0,3472394.0,3560300.0,3647406.0,3734347.0,3821250.0,3908250.0,3995006.0,4081897.0,4168985.0,4256153.0,4343443.0,4430098.0,4516713.0,4603580.0,4690549.0,4776736.0,4863589.0
12,853.0,30.0,michael_schumacher,5.0,1.0,Finished,121354.0,264233.0,402961.0,493480.0,583799.0,675712.0,765527.0,855209.0,944779.0,1034252.0,1123832.0,1213935.0,1304067.0,1393391.0,1483416.0,1577517.0,1685421.0,1774244.0,1862957.0,1951994.0,2040468.0,2129163.0,2217817.0,2306613.0,2395614.0,2483934.0,2572704.0,2661858.0,2749849.0,2838051.0,2925799.0,3013576.0,3101496.0,3189492.0,3277079.0,3364808.0,3455849.0,3562574.0,3650642.0,3738332.0,3825931.0,3913747.0,4001456.0,4089255.0,4176894.0,4264296.0,4351959.0,4439613.0,4527210.0,4614797.0,4702474.0,4790418.0,4878849.0
5,853.0,13.0,massa,6.0,1.0,Finished,122345.0,265175.0,403178.0,494402.0,594027.0,685820.0,777104.0,866891.0,956641.0,1045849.0,1136195.0,1225423.0,1314795.0,1403919.0,1493196.0,1582916.0,1672822.0,1762183.0,1851853.0,1941969.0,2035452.0,2143179.0,2232261.0,2321272.0,2409838.0,2498236.0,2586577.0,2674705.0,2762772.0,2851201.0,2939248.0,3027141.0,3114955.0,3203057.0,3291041.0,3378811.0,3466530.0,3554196.0,3642011.0,3729618.0,3820949.0,3927383.0,4015003.0,4102843.0,4190434.0,4277946.0,4365273.0,4452466.0,4539884.0,4627307.0,4714709.0,4802241.0,4889165.0
9,853.0,18.0,button,2.0,1.0,Finished,122823.0,265781.0,403521.0,495991.0,587837.0,678190.0,768023.0,857764.0,947261.0,1036301.0,1125365.0,1214783.0,1304695.0,1393877.0,1483666.0,1573350.0,1665425.0,1771085.0,1859713.0,1948179.0,2036373.0,2124727.0,2212893.0,2300834.0,2388523.0,2476153.0,2564095.0,2651695.0,2739937.0,2827936.0,2915476.0,3003192.0,3094826.0,3199799.0,3287799.0,3375557.0,3463159.0,3550697.0,3637971.0,3724964.0,3811903.0,3898966.0,3986428.0,4073365.0,4160546.0,4247661.0,4334641.0,4421675.0,4508631.0,4595486.0,4682257.0,4768464.0,4855762.0
8,853.0,17.0,webber,20.0,3.0,Accident,123389.0,266778.0,403721.0,494715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,853.0,814.0,resta,8.0,11.0,+1 Lap,124067.0,267439.0,404324.0,498326.0,593312.0,685547.0,777712.0,869332.0,960635.0,1051409.0,1142347.0,1233259.0,1328463.0,1437315.0,1527966.0,1618334.0,1708577.0,1798671.0,1888993.0,1978893.0,2069020.0,2158833.0,2249081.0,2338888.0,2428560.0,2518340.0,2608039.0,2697659.0,2787354.0,2877117.0,2971528.0,3080852.0,3170837.0,3260447.0,3349679.0,3438925.0,3528374.0,3617407.0,3706215.0,3796651.0,3885725.0,3974379.0,4063157.0,4151639.0,4239756.0,4328841.0,4417110.0,4505211.0,4593307.0,4681532.0,4770767.0,4858821.0,
17,853.0,813.0,maldonado,11.0,11.0,+1 Lap,125136.0,268112.0,404493.0,497431.0,591057.0,682688.0,773830.0,865206.0,956253.0,1048122.0,1139133.0,1230092.0,1320915.0,1411896.0,1502706.0,1593829.0,1684805.0,1776905.0,1874382.0,1983783.0,2074415.0,2164699.0,2254678.0,2346209.0,2436512.0,2527460.0,2617714.0,2707429.0,2797092.0,2887517.0,2977287.0,3067248.0,3157080.0,3246952.0,3336706.0,3426435.0,3519526.0,3628401.0,3718308.0,3807884.0,3897405.0,3987812.0,4078195.0,4167535.0,4257320.0,4346426.0,4435517.0,4524741.0,4614277.0,4704272.0,4793206.0,4882769.0,
19,853.0,815.0,perez,17.0,6.0,Gearbox,126009.0,268903.0,405048.0,499074.0,593018.0,685114.0,776770.0,868980.0,959947.0,1050671.0,1141369.0,1231957.0,1322562.0,1413019.0,1503834.0,1594647.0,1686287.0,1777364.0,1871610.0,1961884.0,2052345.0,2142910.0,2233891.0,2324181.0,2414312.0,2504403.0,2594578.0,2684363.0,2773766.0,2863276.0,2953012.0,3047034.0,,,,,,,,,,,,,,,,,,,,,
14,853.0,153.0,alguersuari,7.0,11.0,+1 Lap,126976.0,270103.0,405503.0,499478.0,593712.0,686456.0,778210.0,869937.0,961152.0,1051987.0,1142978.0,1233682.0,1325307.0,1415624.0,1506004.0,1596865.0,1687714.0,1778242.0,1869303.0,1963533.0,2072125.0,2161703.0,2251386.0,2340741.0,2429936.0,2519320.0,2608870.0,2698152.0,2787902.0,2877412.0,2966658.0,3055426.0,3144181.0,3233497.0,3322196.0,3410740.0,3499574.0,3588401.0,3677018.0,3765585.0,3857948.0,3966163.0,4055126.0,4143684.0,4233449.0,4322077.0,4410888.0,4499376.0,4587733.0,4676524.0,4765613.0,4854891.0,
3,853.0,5.0,kovalainen,13.0,12.0,+2 Laps,128639.0,272295.0,406229.0,500403.0,594679.0,688825.0,783050.0,875153.0,967288.0,1059317.0,1151360.0,1243338.0,1335039.0,1426859.0,1518894.0,1610823.0,1703036.0,1794879.0,1886863.0,1979768.0,2076322.0,2188021.0,2279756.0,2370961.0,2462375.0,2554495.0,2645663.0,2736692.0,2829706.0,2920408.0,3011453.0,3103816.0,3194826.0,3285653.0,3381058.0,3491501.0,3581802.0,3672385.0,3762575.0,3852966.0,3943292.0,4033485.0,4123794.0,4213953.0,4303940.0,4393781.0,4484010.0,4574044.0,4664049.0,4753688.0,4847072.0,,
6,853.0,15.0,trulli,14.0,12.0,+2 Laps,129971.0,273396.0,406372.0,500633.0,609527.0,729090.0,821055.0,912683.0,1004113.0,1096123.0,1187605.0,1279154.0,1370602.0,1462100.0,1553458.0,1645217.0,1738234.0,1829842.0,1921529.0,2013440.0,2105404.0,2197530.0,2291066.0,2389155.0,2502642.0,2596717.0,2688120.0,2779213.0,2870121.0,2960966.0,3051881.0,3142832.0,3235404.0,3325922.0,3418324.0,3508652.0,3598826.0,3692214.0,3783057.0,3873753.0,3964375.0,4056349.0,4147897.0,4238380.0,4330114.0,4420574.0,4514753.0,4605750.0,4696815.0,4786640.0,4878239.0,,
4,853.0,10.0,glock,15.0,12.0,+2 Laps,132063.0,275163.0,407011.0,502559.0,598312.0,691876.0,785211.0,878242.0,971148.0,1064641.0,1157638.0,1250022.0,1342195.0,1434697.0,1527892.0,1621348.0,1714233.0,1807622.0,1900688.0,1997519.0,2112507.0,2205271.0,2297591.0,2391621.0,2483814.0,2577042.0,2668528.0,2760226.0,2852256.0,2943673.0,3034921.0,3126586.0,3218285.0,3309882.0,3401322.0,3492738.0,3583754.0,3677900.0,3789143.0,3880338.0,3973055.0,4065784.0,4159159.0,4252465.0,4344759.0,4437595.0,4530059.0,4621504.0,4712851.0,4806062.0,4896845.0,,
16,853.0,811.0,bruno_senna,9.0,11.0,+1 Lap,132526.0,277546.0,409490.0,504503.0,597584.0,689338.0,780607.0,871772.0,963188.0,1054153.0,1145292.0,1236532.0,1327698.0,1418723.0,1509558.0,1600074.0,1690953.0,1783816.0,1878003.0,1988365.0,2077989.0,2167506.0,2257225.0,2346962.0,2436758.0,2529386.0,2618571.0,2708049.0,2797415.0,2886649.0,2975823.0,3065115.0,3154350.0,3243982.0,3332760.0,3422020.0,3510951.0,3600553.0,3689822.0,3782558.0,3890138.0,3978032.0,4066657.0,4156201.0,4244874.0,4333496.0,4422698.0,4510955.0,4598428.0,4685871.0,4772766.0,4859687.0,
13,853.0,67.0,buemi,10.0,11.0,+1 Lap,133341.0,275942.0,408134.0,501328.0,596010.0,688245.0,779897.0,871386.0,962506.0,1053704.0,1144846.0,1235975.0,1327335.0,1418310.0,1509243.0,1605253.0,1716160.0,1805946.0,1896535.0,1986626.0,2076326.0,2165780.0,2255150.0,2345158.0,2434631.0,2523894.0,2613473.0,2702681.0,2791894.0,2881155.0,2970367.0,3059568.0,3148505.0,3237559.0,3326662.0,3415812.0,3505048.0,3594301.0,3684144.0,3778449.0,3888483.0,3977350.0,4066269.0,4155780.0,4244365.0,4333163.0,4423541.0,4513021.0,4603033.0,4693216.0,4781418.0,4870095.0,
7,853.0,16.0,sutil,19.0,9.0,Hydraulics,133924.0,276358.0,408544.0,503039.0,596777.0,689185.0,782382.0,873837.0,965322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,853.0,155.0,kobayashi,18.0,6.0,Gearbox,136945.0,277696.0,409054.0,502152.0,594877.0,687102.0,779333.0,870502.0,961827.0,1053053.0,1144107.0,1235048.0,1326340.0,1417368.0,1508307.0,1599201.0,1690666.0,1786832.0,1897226.0,1989328.0,2079328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,853.0,816.0,ambrosio,21.0,6.0,Gearbox,170977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,853.0,22.0,barrichello,12.0,11.0,+1 Lap,198272.0,334830.0,428987.0,521861.0,615479.0,707718.0,799792.0,891918.0,984413.0,1077037.0,1169444.0,1261342.0,1353286.0,1445016.0,1536499.0,1628005.0,1719657.0,1811469.0,1903110.0,1994804.0,2086457.0,2177939.0,2269660.0,2361092.0,2452336.0,2543484.0,2634576.0,2726648.0,2817357.0,2907971.0,2999327.0,3094562.0,3205083.0,3295072.0,3385526.0,3474807.0,3564242.0,3653231.0,3742394.0,3831442.0,3920459.0,4009449.0,4098593.0,4187503.0,4276260.0,4366219.0,4454962.0,4543795.0,4632172.0,4720971.0,4809867.0,4898443.0,
21,853.0,817.0,ricciardo,16.0,111.0,+14 Laps,325358.0,1424238.0,1518570.0,1613078.0,1706349.0,1800574.0,1894106.0,1990808.0,2084247.0,2179188.0,2272664.0,2366006.0,2459279.0,2553249.0,2647596.0,2742838.0,2837994.0,2932679.0,3026941.0,3125266.0,3249436.0,3343074.0,3436322.0,3530436.0,3623780.0,3716740.0,3811222.0,3906841.0,4000787.0,4095083.0,4188903.0,4283385.0,4376264.0,4468855.0,4561155.0,4653168.0,4745234.0,4837381.0,4929502.0,,,,,,,,,,,,,,
