,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
10,855,20,vettel,9,3,1,Finished,100257,200377,300229,400111,499894,599964,701164,802864,907651,1026439,1126355,1225820.0,1325328.0,1424893.0,1524215.0,1623745.0,1723313.0,1823680.0,1926620.0,2043493.0,2142534.0,2241226.0,2339808.0,2447679.0,2590751.0,2738412.0,2892346.0,2990522.0,3088536.0,3186533.0,3284672.0,3383086.0,3483810.0,3600251.0,3699798.0,3797374.0,3894823.0,3991754.0,4089300.0,4187152.0,4285686.0,4384051.0,4481495.0,4579596.0,4678545.0,4775777.0,4873165.0,4970299.0,5067428.0,5164429.0,5261563.0,5358479.0,5455433.0
0,855,1,hamilton,1,5,1,Finished,101597,201886,301982,402068,502243,603142,705097,812101,930550,1030808,1131436,1231282.0,1331201.0,1431642.0,1531804.0,1631499.0,1731617.0,1831793.0,1932297.0,2032957.0,2137884.0,2256953.0,2356104.0,2470453.0,2597424.0,2742761.0,2894990.0,2995454.0,3093702.0,3191731.0,3289898.0,3388343.0,3487211.0,3586221.0,3687538.0,3803469.0,3902048.0,4000504.0,4100296.0,4199631.0,4297612.0,4396118.0,4494672.0,4593200.0,4691370.0,4789763.0,4888290.0,4986587.0,5084232.0,5182268.0,5280466.0,5378806.0,5477695.0
9,855,18,button,1,1,1,Finished,102700,203970,304545,404915,505179,605249,705956,808154,909354,1012058,1129164,1228351.0,1328020.0,1427633.0,1527063.0,1626156.0,1725692.0,1825352.0,1925198.0,2026785.0,2141758.0,2240256.0,2339108.0,2446128.0,2589954.0,2737835.0,2891697.0,2989273.0,3086800.0,3184319.0,3282133.0,3380273.0,3478448.0,3576766.0,3675416.0,3776196.0,3890729.0,3988046.0,4085030.0,4182040.0,4280826.0,4378121.0,4475990.0,4574606.0,4672426.0,4770537.0,4868806.0,4966805.0,5064215.0,5161518.0,5258092.0,5354660.0,5453427.0
5,855,13,massa,6,7,1,Finished,103669,204959,305980,406617,507260,609177,710078,811426,912828,1014162,1117461,1234263.0,1333454.0,1433004.0,1532799.0,1632409.0,1732185.0,1832536.0,1933111.0,2033992.0,2135995.0,2237911.0,2354366.0,2465219.0,2595425.0,2741895.0,2894686.0,2994111.0,3092277.0,3190588.0,3289249.0,3387609.0,3486163.0,3585162.0,3683519.0,3784129.0,3901838.0,4001315.0,4100796.0,4200397.0,4300473.0,4398917.0,4496917.0,4595453.0,4694186.0,4792597.0,4891174.0,4989637.0,5089096.0,5186896.0,5285209.0,5383541.0,5481667.0
2,855,4,alonso,6,2,1,Finished,104201,205769,306729,407390,507716,608152,708884,810284,910623,1012877,1129992,1229727.0,1329654.0,1429546.0,1529195.0,1628986.0,1728582.0,1828190.0,1928129.0,2027763.0,2129281.0,2245921.0,2344728.0,2453779.0,2591697.0,2739486.0,2892875.0,2991738.0,3090328.0,3188903.0,3287039.0,3385095.0,3483153.0,3581395.0,3679168.0,3777207.0,3876890.0,3991129.0,4088704.0,4186792.0,4285412.0,4383529.0,4480929.0,4578964.0,4677276.0,4774303.0,4871745.0,4968945.0,5065856.0,5162538.0,5259388.0,5356450.0,5454587.0
8,855,17,webber,9,4,1,Finished,104792,206563,307619,408100,508735,609693,710776,812171,913591,1017129,1135324,1235063.0,1334541.0,1433833.0,1533557.0,1633614.0,1733393.0,1833637.0,1935511.0,2050560.0,2149586.0,2248413.0,2347088.0,2461312.0,2594476.0,2741433.0,2894096.0,2992586.0,3090975.0,3189684.0,3288085.0,3386429.0,3485251.0,3586522.0,3701723.0,3800610.0,3900284.0,3997770.0,4095372.0,4192772.0,4290843.0,4388572.0,4486696.0,4584018.0,4681427.0,4778853.0,4875681.0,4973028.0,5070525.0,5168187.0,5265564.0,5363308.0,5461498.0
13,855,30,michael_schumacher,131,6,1,Finished,105323,207379,308951,410350,511987,613597,715508,817399,921958,1040477,1141735,1242531.0,1343128.0,1443928.0,1544904.0,1645637.0,1747008.0,1847818.0,1948401.0,2049564.0,2152225.0,2253314.0,2355544.0,2470469.0,2613982.0,2745950.0,2896692.0,2997073.0,3096083.0,3195045.0,3294002.0,3392686.0,3491297.0,3590015.0,3688922.0,3787648.0,3886584.0,3984881.0,4083251.0,4181450.0,4282248.0,4397733.0,4496012.0,4594682.0,4693362.0,4791866.0,4890496.0,4988778.0,5087898.0,5186325.0,5284598.0,5382631.0,5480547.0
20,855,814,resta,10,12,1,Finished,106673,209149,310899,412513,514186,616003,717956,819918,922481,1028088,1148694,1252546.0,1354534.0,1456164.0,1557250.0,1658208.0,1759328.0,1860374.0,1961828.0,2064732.0,2166369.0,2268272.0,2370432.0,2489418.0,2630575.0,2749011.0,2898155.0,3000204.0,3100289.0,3200077.0,3299535.0,3398791.0,3498175.0,3597649.0,3699127.0,3816810.0,3916736.0,4017000.0,4116964.0,4216265.0,4315522.0,4414619.0,4512589.0,4612767.0,4712454.0,4814552.0,4914365.0,5013848.0,5113868.0,5214002.0,5314411.0,5414956.0,5515753.0
7,855,16,sutil,10,11,1,Finished,107614,209624,311363,413060,514956,616657,718828,824131,945369,1046325,1147513,1248513.0,1350930.0,1452093.0,1553042.0,1654191.0,1755134.0,1856772.0,1958192.0,2059843.0,2161636.0,2263372.0,2367949.0,2506320.0,2631700.0,2749535.0,2898590.0,3001521.0,3102396.0,3202777.0,3301814.0,3400887.0,3500191.0,3599809.0,3699531.0,3799966.0,3902756.0,4019890.0,4118493.0,4217118.0,4316006.0,4415324.0,4513457.0,4611852.0,4711086.0,4810187.0,4909200.0,5008025.0,5109206.0,5208906.0,5308128.0,5407787.0,5507874.0
17,855,808,petrov,4,9,1,Finished,108306,211523,314343,416823,519247,621406,723798,826392,929018,1032230,1134973,1238748.0,1341411.0,1443663.0,1547181.0,1649881.0,1752768.0,1857759.0,1976460.0,2077606.0,2179466.0,2280537.0,2381489.0,2501059.0,2627172.0,2747259.0,2897293.0,3001459.0,3102138.0,3202608.0,3304585.0,3404469.0,3504789.0,3604809.0,3705549.0,3806194.0,3905886.0,4005641.0,4107522.0,4222205.0,4319461.0,4416921.0,4514278.0,4612993.0,4712693.0,4812828.0,4909881.0,5008299.0,5105439.0,5202981.0,5300252.0,5398428.0,5496034.0
